catalog_id,jurisdiction_id,source_name,source_type,source_class,official_url,endpoint_url,local_root_path,source_file,load_file_path,main_csv_path,main_geojson_path,metadata_path,audit_paths,dataset_group,crime_category_raw,row_count,date_min,date_max,date_field_used,coordinate_fields,mappable_count,mappable_percent,primary_source_key,occurrence_grouping_key,geography_fields,offence_category_fields,known_categories_json,missing_categories,privacy_level,scope_type,ingestion_status,public_display_status,ingestion_readiness_status,notes,risks
cat-0057,tps,TPS Open Data Bulk Download,csv,downloaded_report_archive,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,RBDC_UOF_TBL_006_4119402934590759753.csv,data/raw/tps/_downloads/2026-06-30/RBDC_UOF_TBL_006_4119402934590759753.csv,data/raw/tps/_downloads/2026-06-30/RBDC_UOF_TBL_006_4119402934590759753.csv,,,,tps_aggregate,rbdc-uof-tbl-006,48,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,ready_for_bronze_load,not_for_public_incident_map,catalog_verified,typed_layer=aggregate_metric_tables; publish_status=deferred; dataset_slug=rbdc-uof-tbl-006,
cat-0058,tps,TPS Open Data Bulk Download,csv,downloaded_report_archive,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,RBDC_UOF_TBL_007_8618837934118874435.csv,data/raw/tps/_downloads/2026-06-30/RBDC_UOF_TBL_007_8618837934118874435.csv,data/raw/tps/_downloads/2026-06-30/RBDC_UOF_TBL_007_8618837934118874435.csv,,,,tps_aggregate,rbdc-uof-tbl-007,64,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,ready_for_bronze_load,not_for_public_incident_map,catalog_verified,typed_layer=aggregate_metric_tables; publish_status=deferred; dataset_slug=rbdc-uof-tbl-007,
cat-0059,tps,TPS Open Data Bulk Download,csv,downloaded_report_archive,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,Regulated_Interactions_(ASR_RI_TBL_001)_3915709414202984778.csv,data/raw/tps/_downloads/2026-06-30/Regulated_Interactions_(ASR_RI_TBL_001)_3915709414202984778.csv,data/raw/tps/_downloads/2026-06-30/Regulated_Interactions_(ASR_RI_TBL_001)_3915709414202984778.csv,,,,tps_aggregate,asr-regulated-interactions,110,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,ready_for_bronze_load,not_for_public_incident_map,catalog_verified,typed_layer=aggregate_metric_tables; publish_status=deferred; dataset_slug=asr-regulated-interactions,
cat-0060,tps,TPS Open Data Bulk Download,csv,downloaded_report_archive,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,Reported_Crimes_(ASR_RC_TBL_001)_-3089647980937589388.csv,data/raw/tps/_downloads/2026-06-30/Reported_Crimes_(ASR_RC_TBL_001)_-3089647980937589388.csv,data/raw/tps/_downloads/2026-06-30/Reported_Crimes_(ASR_RC_TBL_001)_-3089647980937589388.csv,,,,tps_aggregate,asr-reported-crimes,40390,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,ready_for_bronze_load,not_for_public_incident_map,catalog_verified,typed_layer=aggregate_metric_tables; publish_status=deferred; dataset_slug=asr-reported-crimes,
cat-0061,tps,TPS Open Data Bulk Download,csv,public_incident_records,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,Robbery_Open_Data_2226832258065309099.csv,data/raw/tps/_downloads/2026-06-30/Robbery_Open_Data_2226832258065309099.csv,data/raw/tps/_downloads/2026-06-30/Robbery_Open_Data_2226832258065309099.csv,,,,tps_major_crime_v1,robbery-open-data,40248,1980-04-23,2026-03-30,OCC_DATE,"LONG_WGS84,LAT_WGS84",39143,97.3,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE","[{""name"":""Robbery - Mugging"",""count"":9848},{""name"":""Robbery With Weapon"",""count"":7906},{""name"":""Robbery - Other"",""count"":6816},{""name"":""Robbery - Business"",""count"":6084},{""name"":""Robbery - Swarming"",""count"":2872},{""name"":""Robbery - Vehicle Jacking"",""count"":1798},{""name"":""Robbery - Home Invasion"",""count"":1765},{""name"":""Robbery - Purse Snatch"",""count"":1265},{""name"":""Robbery - Financial Institute"",""count"":1090},{""name"":""Robbery - Delivery Person"",""count"":332},{""name"":""Robbery - Taxi"",""count"":280},{""name"":""Robbery - Atm"",""count"":137},{""name"":""Robbery - Armoured Car"",""count"":53},{""name"":""Robbery To Steal Firearm"",""count"":2}]",,exact_unknown,processed_canonical,ready_for_bronze_load,published_v1,catalog_verified,typed_layer=public_incident_records; publish_status=v1_published; dataset_slug=robbery-open-data,
cat-0062,tps,TPS Open Data Bulk Download,csv,downloaded_report_archive,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,Search_of_Persons_(ASR_SP_TBL_001)_4815884241870621834.csv,data/raw/tps/_downloads/2026-06-30/Search_of_Persons_(ASR_SP_TBL_001)_4815884241870621834.csv,data/raw/tps/_downloads/2026-06-30/Search_of_Persons_(ASR_SP_TBL_001)_4815884241870621834.csv,,,,tps_aggregate,asr-search-of-persons,201,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,ready_for_bronze_load,not_for_public_incident_map,catalog_verified,typed_layer=aggregate_metric_tables; publish_status=deferred; dataset_slug=asr-search-of-persons,
cat-0063,tps,TPS Open Data Bulk Download,csv,public_incident_records,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,Shooting_and_Firearm_Discharges_Open_Data_-3025367010736391071.csv,data/raw/tps/_downloads/2026-06-30/Shooting_and_Firearm_Discharges_Open_Data_-3025367010736391071.csv,data/raw/tps/_downloads/2026-06-30/Shooting_and_Firearm_Discharges_Open_Data_-3025367010736391071.csv,,,,tps_sensitive_incident,shooting-and-firearm-discharges-open-data,6829,2004-01-01,2026-03-29,OCC_DATE,"LONG_WGS84,LAT_WGS84",6766,99.1,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,raw_available_review_required,deferred_review,catalog_verified,typed_layer=sensitive_incident_records; publish_status=deferred; dataset_slug=shooting-and-firearm-discharges-open-data,Sensitive incident records; public display review required.
cat-0064,tps,TPS Open Data Bulk Download,csv,downloaded_report_archive,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,Staffing_by_Command.csv,data/raw/tps/_downloads/2026-06-30/Staffing_by_Command.csv,data/raw/tps/_downloads/2026-06-30/Staffing_by_Command.csv,,,,tps_aggregate,staffing-by-command,307,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,ready_for_bronze_load,not_for_public_incident_map,catalog_verified,typed_layer=aggregate_metric_tables; publish_status=deferred; dataset_slug=staffing-by-command,
cat-0065,tps,TPS Open Data Bulk Download,csv,public_collision_records,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,TOTAL_KSI_4115794401574937330.csv,data/raw/tps/_downloads/2026-06-30/TOTAL_KSI_4115794401574937330.csv,data/raw/tps/_downloads/2026-06-30/TOTAL_KSI_4115794401574937330.csv,,,,tps_traffic_ksi,total-ksi,18957,2006-01-01,2023-12-29,DATE,"LONG_WGS84,LAT_WGS84",18957,100.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,public_exact_or_offset,extract_only,ready_for_bronze_load,deferred_review,catalog_verified,typed_layer=traffic_ksi_records; publish_status=deferred; dataset_slug=total-ksi,
cat-0066,tps,TPS Open Data Bulk Download,csv,reference_geography,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,TPS_POLICE_DIVISIONS_-3160015003731132608.csv,data/raw/tps/_downloads/2026-06-30/TPS_POLICE_DIVISIONS_-3160015003731132608.csv,data/raw/tps/_downloads/2026-06-30/TPS_POLICE_DIVISIONS_-3160015003731132608.csv,,,,tps_reference_geography,tps-police-divisions,16,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,reference_geography_only,not_for_public_incident_map,catalog_verified,typed_layer=reference_geography_datasets; publish_status=reference_only; dataset_slug=tps-police-divisions,
cat-0067,tps,TPS Open Data Bulk Download,csv,public_incident_records,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,Theft_From_Motor_Vehicle_Open_Data_4636805822324249695.csv,data/raw/tps/_downloads/2026-06-30/Theft_From_Motor_Vehicle_Open_Data_4636805822324249695.csv,data/raw/tps/_downloads/2026-06-30/Theft_From_Motor_Vehicle_Open_Data_4636805822324249695.csv,,,,tps_major_crime_v1,theft-from-motor-vehicle-open-data,106574,1963-03-15,2026-03-30,OCC_DATE,"LONG_WGS84,LAT_WGS84",105324,98.8,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE","[{""name"":""Theft From Motor Vehicle Under"",""count"":102613},{""name"":""Theft From Motor Vehicle Over"",""count"":3961}]",,exact_unknown,processed_canonical,ready_for_bronze_load,published_v1,catalog_verified,typed_layer=public_incident_records; publish_status=v1_published; dataset_slug=theft-from-motor-vehicle-open-data,
cat-0068,tps,TPS Open Data Bulk Download,csv,public_incident_records,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,Theft_Over_Open_Data_-309556416197554984.csv,data/raw/tps/_downloads/2026-06-30/Theft_Over_Open_Data_-309556416197554984.csv,data/raw/tps/_downloads/2026-06-30/Theft_Over_Open_Data_-309556416197554984.csv,,,,tps_major_crime_v1,theft-over-open-data,16790,1980-01-01,2026-03-30,OCC_DATE,"LONG_WGS84,LAT_WGS84",16495,98.2,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE","[{""name"":""Theft Over"",""count"":9574},{""name"":""Theft From Motor Vehicle Over"",""count"":3961},{""name"":""Theft From Mail / Bag / Key"",""count"":1725},{""name"":""Theft Over - Shoplifting"",""count"":826},{""name"":""Theft Over - Distraction"",""count"":430},{""name"":""Theft Over - Bicycle"",""count"":219},{""name"":""Theft - Misapprop Funds Over"",""count"":47},{""name"":""Theft Of Utilities Over"",""count"":8}]",,exact_unknown,processed_canonical,ready_for_bronze_load,published_v1,catalog_verified,typed_layer=public_incident_records; publish_status=v1_published; dataset_slug=theft-over-open-data,
cat-0069,tps,TPS Open Data Bulk Download,csv,downloaded_report_archive,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,Tickets_Issued_(ASR_ENF_TBL_002)_6312647708442498473.csv,data/raw/tps/_downloads/2026-06-30/Tickets_Issued_(ASR_ENF_TBL_002)_6312647708442498473.csv,data/raw/tps/_downloads/2026-06-30/Tickets_Issued_(ASR_ENF_TBL_002)_6312647708442498473.csv,,,,tps_aggregate,asr-tickets-issued,31643,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,ready_for_bronze_load,not_for_public_incident_map,catalog_verified,typed_layer=aggregate_metric_tables; publish_status=deferred; dataset_slug=asr-tickets-issued,
cat-0070,tps,TPS Open Data Bulk Download,csv,downloaded_report_archive,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,Top_20_Offences_of_Firearm_Seizures_(ASR_F_TBL_002)_3169920589327387274.csv,data/raw/tps/_downloads/2026-06-30/Top_20_Offences_of_Firearm_Seizures_(ASR_F_TBL_002)_3169920589327387274.csv,data/raw/tps/_downloads/2026-06-30/Top_20_Offences_of_Firearm_Seizures_(ASR_F_TBL_002)_3169920589327387274.csv,,,,tps_aggregate,asr-top-20-offences-firearm-seizures,243,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE","[{""name"":""Firearm - Unauthorized Possess"",""count"":12},{""name"":""Weapon - Poss Dangerous Purp"",""count"":12},{""name"":""Firearm - Unsafe Storage"",""count"":12},{""name"":""Threat - Person"",""count"":12},{""name"":""Pointing A Firearm"",""count"":12},{""name"":""Assault With Weapon"",""count"":12},{""name"":""Firearm - Found"",""count"":12},{""name"":""Robbery With Weapon"",""count"":12},{""name"":""Assault"",""count"":12},{""name"":""Ftc With Conditions"",""count"":11},{""name"":""Search Warrant Executed"",""count"":11},{""name"":""Drug - Traf Cocaine (Schd I)"",""count"":11},{""name"":""Carrying Concealed Weapon"",""count"":10},{""name"":""Ftc Probation Order"",""count"":10},{""name"":""Drug - Poss Cocaine (Schd I)"",""count"":9},{""name"":""Property - Found"",""count"":9},{""name"":""Firearm - Seized"",""count"":9},{""name"":""Robbery - Business"",""count"":9},{""name"":""Possession Property Obc Under"",""count"":7},{""name"":""Drug - Poss Cannabis (Schd Ii)"",""count"":6},{""name"":""Discharge Firearm With Intent"",""count"":5},{""name"":""Robbery - Mugging"",""count"":3},{""name"":""Drug - Traf Other (Schd I)"",""count"":3},{""name"":""Possession Property Obc Over"",""count"":3},{""name"":""Murder - Attempt"",""count"":2}]",,exact_unknown,extract_only,ready_for_bronze_load,not_for_public_incident_map,catalog_verified,typed_layer=aggregate_metric_tables; publish_status=deferred; dataset_slug=asr-top-20-offences-firearm-seizures,
